Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-03,3867.5,3898.0,3813.0,3816.75,2203398,0,0
2021-03-04,3818.0,3842.25,3720.5,3765.5,3192468,0,0
2021-03-05,3765.5,3850.0,3728.5,3839.0,2948117,0,0
2021-03-08,3854.75,3878.75,3796.25,3819.25,2198363,0,0
2021-03-09,3831.25,3901.25,3826.25,3873.25,1704837,0,0
2021-03-10,3878.5,3916.25,3856.25,3896.5,1845205,0,0
2021-03-11,3907.75,3958.5,3893.0,3936.75,1599748,0,0
2021-03-12,3937.5,3947.5,3910.25,3942.25,1448886,0,0
2021-03-15,3945.75,3969.75,3922.25,3967.5,1295099,0,0
2021-03-16,3967.0,3980.5,3952.75,3962.5,887247,0,0
2021-03-17,3967.5,3983.75,3935.25,3974.0,520411,0,0
2021-03-18,3972.0,3988.75,3911.0,3916.5,335435,0,0
2021-03-19,3923.75,3934.25,3908.0,3912.6201171875,2047619,0,0
2021-03-22,3893.5,3944.5,3885.0,3930.0,1325987,0,0
2021-03-23,3933.25,3938.75,3890.5,3899.75,1877976,0,0
2021-03-24,3905.75,3931.5,3877.5,3880.75,2063480,0,0
2021-03-25,3882.75,3909.5,3843.25,3900.5,2279488,0,0
2021-03-26,3907.5,3968.0,3900.75,3964.75,1984060,0,0
2021-03-29,3962.25,3971.25,3928.75,3959.0,2003052,0,0
2021-03-30,3965.25,3968.5,3933.75,3947.75,1590486,0,0
2021-03-31,3949.5,3983.75,3941.5,3967.5,1642169,0,0
2021-04-01,3967.5,4015.25,3964.5,4010.0,1245846,0,0
2021-04-05,4030.0,4073.75,4021.0,4067.75,1250666,0,0
2021-04-06,4069.75,4076.0,4052.25,4064.0,1252163,0,0
2021-04-07,4067.0,4075.5,4056.5,4070.0,1101579,0,0
2021-04-08,4074.25,4098.5,4072.5,4089.0,988346,0,0
2021-04-09,4098.0,4121.5,4081.0,4119.5,1090560,0,0
2021-04-12,4114.25,4124.5,4104.5,4120.25,1089291,0,0
2021-04-13,4122.75,4139.75,4101.25,4132.75,1081282,0,0
2021-04-14,4134.75,4144.0,4113.0,4118.0,1529562,0,0
2021-04-15,4123.5,4166.5,4119.5,4162.5,1277980,0,0
2021-04-16,4162.75,4183.5,4154.25,4176.25,1304078,0,0
2021-04-19,4165.0,4174.75,4141.75,4155.5,1618649,0,0
2021-04-20,4156.25,4167.25,4110.5,4126.5,1700883,0,0
2021-04-21,4121.25,4167.25,4113.0,4164.75,1505474,0,0
2021-04-22,4157.5,4171.75,4115.25,4127.75,1944942,0,0
2021-04-23,4129.0,4186.75,4127.5,4171.5,1509514,0,0
2021-04-26,4170.75,4186.0,4163.75,4179.5,1019731,0,0
2021-04-27,4181.5,4192.5,4166.75,4179.0,992029,0,0
2021-04-28,4180.25,4193.75,4172.75,4176.25,1282972,0,0
2021-04-29,4184.75,4211.0,4168.0,4203.5,1746965,0,0
2021-04-30,4200.75,4201.5,4167.25,4174.5,1898434,0,0
2021-05-03,4181.5,4202.5,4181.0,4185.75,1256240,0,0
2021-05-04,4184.25,4185.5,4120.5,4158.25,2003587,0,0
2021-05-05,4158.25,4180.0,4153.0,4160.0,1418246,0,0
2021-05-06,4158.75,4197.25,4140.5,4194.25,1751616,0,0
2021-05-07,4197.5,4232.25,4191.75,4225.25,1652592,0,0
2021-05-10,4226.75,4238.25,4172.0,4183.5,1662210,0,0
2021-05-11,4176.75,4185.5,4103.75,4146.25,2520859,0,0
2021-05-12,4140.0,4150.5,4051.0,4058.75,2629953,0,0
2021-05-13,4053.5,4126.75,4029.25,4107.0,2381081,0,0
2021-05-14,4112.5,4178.25,4105.25,4169.0,1513171,0,0
2021-05-17,4169.0,4178.75,4136.5,4157.75,1480730,0,0
2021-05-18,4159.0,4179.5,4111.5,4123.0,1285520,0,0
2021-05-19,4114.0,4123.0,4055.5,4111.5,2313119,0,0
2021-05-20,4107.75,4169.25,4084.5,4154.25,1486599,0,0
2021-05-21,4152.5,4185.0,4147.0,4151.75,1466725,0,0
2021-05-24,4151.5,4206.25,4142.5,4193.75,1046500,0,0
2021-05-25,4199.25,4212.75,4179.25,4185.5,1221701,0,0
2021-05-26,4188.0,4204.25,4180.5,4193.0,1051147,0,0
2021-05-27,4193.0,4211.5,4177.75,4199.0,1179928,0,0
2021-05-28,4211.25,4217.5,4201.0,4202.5,1110833,0,0
2021-06-01,4206.5,4230.0,4190.0,4198.5,1366344,0,0
2021-06-02,4198.5,4215.0,4190.75,4206.25,1059938,0,0
2021-06-03,4208.0,4213.25,4165.25,4191.25,1384271,0,0
2021-06-04,4190.75,4232.0,4177.0,4228.25,1051573,0,0
2021-06-07,4232.25,4232.5,4214.0,4225.5,934681,0,0
2021-06-08,4227.5,4236.75,4205.75,4225.75,1305814,0,0
2021-06-09,4225.5,4235.0,4217.0,4218.5,1057216,0,0
2021-06-10,4222.25,4249.0,4207.0,4238.0,1563728,0,0
2021-06-11,4239.5,4247.75,4230.75,4245.75,1084830,0,0
2021-06-14,4248.0,4257.5,4233.5,4254.75,1116773,0,0
2021-06-15,4255.25,4267.5,4238.0,4246.5,981189,0,0
2021-06-16,4248.0,4251.25,4200.75,4223.0,511740,0,0
2021-06-17,4214.25,4232.5,4193.0,4222.25,326193,0,0
2021-06-18,4225.75,4231.0,4183.75,4187.25,1951342,0,0
2021-06-21,4142.5,4219.75,4126.75,4213.75,1425623,0,0
2021-06-22,4219.25,4245.5,4205.75,4236.25,1063749,0,0
2021-06-23,4237.5,4248.25,4230.5,4231.5,938299,0,0
2021-06-24,4233.75,4263.75,4231.75,4256.0,878788,0,0
2021-06-25,4262.0,4276.75,4253.5,4271.25,906160,0,0
2021-06-28,4275.0,4282.0,4264.25,4280.5,823723,0,0
2021-06-29,4280.5,4291.0,4271.75,4282.0,741471,0,0
2021-06-30,4284.75,4294.25,4269.25,4288.5,1100062,0,0
2021-07-01,4294.25,4312.0,4286.0,4310.75,985190,0,0
2021-07-02,4309.75,4347.0,4308.0,4342.75,999780,0,0
2021-07-06,4341.0,4348.0,4305.25,4334.0,1368133,0,0
2021-07-07,4328.0,4353.25,4320.25,4349.75,1221078,0,0
2021-07-08,4352.25,4352.25,4279.25,4313.0,1991636,0,0
2021-07-09,4310.25,4364.0,4293.25,4360.0,1311506,0,0
2021-07-12,4362.0,4379.25,4341.75,4376.5,1055739,0,0
2021-07-13,4377.0,4383.75,4356.5,4361.25,1249893,0,0
2021-07-14,4359.5,4384.5,4350.0,4367.75,1308582,0,0
2021-07-15,4366.5,4370.25,4332.5,4352.0,1611726,0,0
2021-07-16,4347.75,4368.0,4314.25,4318.5,1636065,0,0
2021-07-19,4320.0,4320.75,4224.0,4251.25,2599774,0,0
2021-07-20,4262.75,4329.0,4252.75,4315.5,1844380,0,0
2021-07-21,4318.75,4355.25,4310.0,4350.5,1191429,0,0
2021-07-22,4355.0,4371.5,4341.5,4359.5,981969,0,0
2021-07-23,4371.5,4408.25,4367.25,4403.0,1173337,0,0
2021-07-26,4400.5,4416.75,4375.5,4414.25,938628,0,0
2021-07-27,4415.75,4416.0,4364.75,4394.5,1575473,0,0
2021-07-28,4380.0,4407.75,4377.5,4393.75,1221313,0,0
2021-07-29,4393.75,4422.5,4380.5,4411.75,1009496,0,0
2021-07-30,4394.25,4405.0,4370.75,4389.5,1376982,0,0
2021-08-02,4396.5,4419.75,4377.25,4379.75,1193301,0,0
2021-08-03,4383.75,4417.0,4365.25,4415.0,1296856,0,0
2021-08-04,4409.75,4415.0,4391.25,4394.75,1047251,0,0
2021-08-05,4396.25,4422.75,4393.75,4421.5,763343,0,0
2021-08-06,4420.25,4433.25,4416.0,4429.5,951045,0,0
2021-08-09,4428.0,4432.0,4412.25,4425.75,789726,0,0
2021-08-10,4427.25,4438.25,4416.5,4430.0,950320,0,0
2021-08-11,4429.25,4443.25,4420.75,4440.5,1001054,0,0
2021-08-12,4440.0,4456.25,4430.25,4454.5,850527,0,0
2021-08-13,4455.75,4463.25,4451.0,4462.5,789104,0,0
2021-08-16,4456.25,4476.5,4432.5,4474.0,1239520,0,0
2021-08-17,4472.0,4472.25,4411.75,4443.5,1789568,0,0
2021-08-18,4436.75,4449.75,4381.5,4394.5,1546011,0,0
2021-08-19,4389.75,4414.75,4347.75,4401.5,1924058,0,0
2021-08-20,4403.75,4440.5,4371.75,4437.0,1328852,0,0
2021-08-23,4435.0,4485.75,4433.5,4475.5,997026,0,0
2021-08-24,4481.0,4492.0,4476.75,4482.5,787503,0,0
2021-08-25,4483.5,4498.0,4476.25,4493.0,801106,0,0
2021-08-26,4493.75,4494.25,4465.0,4466.5,1306718,0,0
2021-08-27,4470.0,4510.0,4462.25,4505.5,1216414,0,0
2021-08-30,4508.75,4534.5,4500.75,4525.25,975807,0,0
2021-08-31,4529.5,4542.25,4512.5,4520.5,1378199,0,0
2021-09-01,4527.75,4540.0,4519.25,4521.25,1061414,0,0
2021-09-02,4522.5,4544.0,4516.0,4535.25,1016806,0,0
2021-09-03,4536.75,4549.5,4519.25,4534.5,1156146,0,0
2021-09-07,4533.0,4548.0,4510.75,4519.25,1277938,0,0
2021-09-08,4517.5,4524.75,4492.0,4512.5,1606757,0,0
2021-09-09,4511.0,4529.5,4485.5,4492.25,1696301,0,0
2021-09-10,4491.25,4518.25,4456.5,4458.25,1721413,0,0
2021-09-13,4461.0,4492.75,4444.75,4469.0,1534719,0,0
2021-09-14,4475.5,4489.5,4435.0,4444.5,893788,0,0
2021-09-15,4446.75,4487.5,4437.5,4481.75,518985,0,0
2021-09-16,4486.0,4487.5,4443.0,4474.25,268026,0,0
2021-09-17,4471.0,4482.5,4459.0,4464.330078125,1968041,0,0
2021-09-20,4411.75,4418.0,4293.75,4348.25,2711340,0,0
2021-09-21,4342.5,4395.75,4329.25,4343.25,1941006,0,0
2021-09-22,4336.5,4406.5,4321.25,4384.0,1767853,0,0
2021-09-23,4386.0,4455.0,4385.75,4438.0,1447395,0,0
2021-09-24,4439.0,4453.0,4410.75,4445.75,1182037,0,0
2021-09-27,4446.0,4472.0,4425.0,4433.0,1306188,0,0
2021-09-28,4429.75,4442.0,4334.75,4343.5,2307037,0,0
2021-09-29,4347.5,4378.75,4344.25,4349.75,1815726,0,0
2021-09-30,4360.0,4389.0,4294.25,4297.75,2373423,0,0
2021-10-01,4301.0,4365.75,4260.0,4343.75,2269695,0,0
2021-10-04,4349.0,4362.0,4267.5,4291.25,2135338,0,0
2021-10-05,4295.75,4359.75,4269.0,4334.0,1650217,0,0
2021-10-06,4334.0,4357.5,4273.75,4354.0,2202805,0,0
2021-10-07,4355.25,4421.5,4355.0,4390.0,1406808,0,0
2021-10-08,4390.5,4407.75,4376.25,4382.25,1428160,0,0
2021-10-11,4381.0,4407.5,4344.0,4351.0,1245705,0,0
2021-10-12,4347.75,4365.0,4317.25,4340.75,1295686,0,0
2021-10-13,4327.5,4364.75,4318.75,4355.0,1372482,0,0
2021-10-14,4354.75,4437.25,4354.0,4429.0,1264458,0,0
2021-10-15,4433.0,4467.5,4426.25,4462.5,1185108,0,0
2021-10-18,4465.5,4479.75,4436.25,4477.5,1095216,0,0
2021-10-19,4475.75,4517.5,4471.75,4511.25,1018177,0,0
2021-10-20,4516.0,4532.25,4504.0,4528.0,1006857,0,0
2021-10-21,4525.0,4543.25,4510.25,4541.75,938565,0,0
2021-10-22,4530.0,4551.5,4515.25,4536.5,1315668,0,0
2021-10-25,4528.75,4566.25,4522.5,4558.0,1031431,0,0
2021-10-26,4564.75,4590.0,4560.75,4565.25,1257346,0,0
2021-10-27,4563.75,4576.75,4543.75,4544.5,1263181,0,0
2021-10-28,4548.75,4589.75,4545.25,4587.5,1195785,0,0
2021-10-29,4577.0,4603.5,4559.25,4597.0,1418280,0,0
2021-11-01,4608.0,4619.5,4586.5,4605.75,1071118,0,0
2021-11-02,4605.75,4627.0,4593.25,4623.5,980833,0,0
2021-11-03,4621.25,4657.0,4613.0,4652.25,1074650,0,0
2021-11-04,4651.5,4676.25,4650.75,4673.25,1169886,0,0
2021-11-05,4671.75,4711.75,4667.5,4690.25,1459142,0,0
2021-11-08,4678.5,4707.0,4676.25,4694.0,1000404,0,0
2021-11-09,4690.75,4700.5,4663.25,4678.25,1289857,0,0
2021-11-10,4674.75,4680.25,4625.25,4642.0,1639098,0,0
2021-11-11,4645.0,4661.5,4638.0,4643.0,936857,0,0
2021-11-12,4647.0,4685.5,4643.75,4678.25,1155591,0,0
2021-11-15,4684.75,4697.5,4667.0,4679.0,1047123,0,0
2021-11-16,4680.75,4709.75,4670.75,4696.0,1043587,0,0
2021-11-17,4696.5,4701.0,4679.25,4686.25,1056696,0,0
2021-11-18,4685.25,4706.5,4668.0,4701.5,1168195,0,0
2021-11-19,4705.25,4723.5,4684.25,4694.5,1344893,0,0
2021-11-22,4701.0,4740.5,4674.25,4679.75,1685386,0,0
2021-11-23,4686.0,4695.5,4649.0,4688.5,1872492,0,0
2021-11-24,4686.25,4702.25,4656.25,4699.0,1408571,0,0
2021-11-25,4700.5,4717.0,4700.25,4705.5,1408571,0,0
2021-11-26,4700.5,4717.0,4577.25,4595.75,2068167,0,0
2021-11-29,4589.0,4669.75,4588.75,4651.0,2014967,0,0
2021-11-30,4657.25,4667.5,4557.0,4566.25,2845560,0,0
2021-12-01,4587.5,4650.75,4497.75,4508.5,2670344,0,0
2021-12-02,4514.75,4593.75,4505.5,4575.75,2587324,0,0
2021-12-03,4587.25,4606.5,4492.0,4537.5,2747667,0,0
2021-12-06,4542.25,4611.75,4531.5,4590.0,2031995,0,0
2021-12-07,4594.25,4697.25,4587.25,4685.0,1771947,0,0
2021-12-08,4695.25,4712.0,4671.75,4699.0,1418355,0,0
2021-12-09,4697.25,4706.0,4662.25,4667.0,1593325,0,0
2021-12-10,4669.25,4712.75,4664.25,4711.0,1585049,0,0
2021-12-13,4711.25,4731.0,4664.75,4668.75,1605196,0,0
2021-12-14,4672.0,4686.0,4606.0,4637.0,1211592,0,0
2021-12-15,4637.75,4715.0,4611.25,4709.5,673190,0,0
2021-12-16,4711.5,4752.5,4651.25,4668.75,435986,0,0
2021-12-17,4674.25,4677.75,4629.5,4636.4599609375,2472118,0,0
2021-12-20,4612.0,4621.5,4520.25,4558.5,2097624,0,0
2021-12-21,4567.75,4643.0,4565.75,4640.75,1493880,0,0
2021-12-22,4641.75,4690.5,4622.25,4686.0,1104688,0,0
2021-12-23,4689.0,4731.25,4684.25,4715.75,978022,0,0
2021-12-27,4717.0,4784.25,4713.25,4782.25,898698,0,0
2021-12-28,4780.5,4798.0,4770.5,4778.5,954520,0,0
2021-12-29,4781.0,4796.0,4770.0,4784.5,876030,0,0
2021-12-30,4784.75,4799.75,4767.25,4772.25,753935,0,0
2021-12-31,4773.75,4778.5,4750.5,4758.5,954083,0,0
2022-01-03,4771.0,4791.25,4747.5,4786.0,1322362,0,0
2022-01-04,4785.25,4808.25,4764.5,4784.25,1392809,0,0
2022-01-05,4783.5,4788.25,4689.5,4692.5,1856376,0,0
2022-01-06,4692.0,4715.75,4662.0,4687.5,1862918,0,0
2022-01-07,4695.0,4705.75,4653.75,4667.75,1618440,0,0
2022-01-10,4671.25,4681.75,4572.75,4662.25,2231980,0,0
2022-01-11,4663.5,4707.5,4627.25,4705.0,1729004,0,0
2022-01-12,4704.0,4739.5,4695.0,4716.25,1583216,0,0
2022-01-13,4719.25,4736.25,4642.5,4652.0,1824612,0,0
2022-01-14,4655.0,4667.0,4606.0,4654.75,2010610,0,0
2022-01-18,4666.0,4671.75,4560.0,4571.25,2268240,0,0
2022-01-19,4577.75,4603.0,4517.25,4524.25,2001348,0,0
2022-01-20,4526.0,4594.25,4437.75,4474.75,2040704,0,0
2022-01-21,4454.25,4487.0,4381.25,4390.0,3012106,0,0
2022-01-24,4389.0,4427.5,4212.75,4403.75,3846785,0,0
2022-01-25,4402.75,4406.75,4276.5,4349.0,2483392,0,0
2022-01-26,4308.75,4446.25,4294.25,4341.5,2423103,0,0
2022-01-27,4345.25,4422.0,4263.25,4317.75,2295458,0,0
2022-01-28,4348.0,4426.0,4266.25,4423.25,2251268,0,0
2022-01-31,4423.5,4507.75,4395.5,4504.25,1846145,0,0
2022-02-01,4493.25,4554.75,4474.0,4535.0,1618163,0,0
2022-02-02,4552.0,4586.0,4535.25,4577.25,1624220,0,0
2022-02-03,4545.75,4548.25,4462.0,4469.0,1800714,0,0
2022-02-04,4518.0,4532.5,4438.5,4492.5,1957881,0,0
2022-02-07,4497.0,4514.5,4462.75,4475.75,1495143,0,0
2022-02-08,4484.0,4523.75,4456.25,4512.5,1459766,0,0
2022-02-09,4519.0,4585.0,4517.25,4577.75,1383317,0,0
2022-02-10,4582.25,4583.75,4476.0,4497.5,2403026,0,0
2022-02-11,4494.5,4520.5,4393.25,4409.5,2479025,0,0
2022-02-14,4411.75,4428.0,4354.0,4394.0,2098618,0,0
2022-02-15,4393.5,4468.0,4381.75,4464.5,1523305,0,0
2022-02-16,4458.75,4484.5,4422.75,4470.0,1426847,0,0
2022-02-17,4464.25,4474.75,4367.25,4374.5,1629730,0,0
2022-02-18,4374.75,4411.5,4321.0,4343.5,1824590,0,0
2022-02-22,4324.25,4391.25,4250.0,4300.0,2589159,0,0
2022-02-23,4310.75,4345.5,4212.5,4222.0,1914227,0,0
2022-02-24,4215.5,4290.0,4101.75,4284.0,2945330,0,0
2022-02-25,4266.75,4384.25,4227.5,4380.0,1950397,0,0
2022-02-28,4299.5,4385.5,4251.5,4368.0,2189820,0,0
2022-03-01,4367.5,4399.0,4275.0,4303.75,1869277,0,0
2022-03-02,4308.75,4399.25,4278.25,4381.75,1712970,0,0
2022-03-03,4373.75,4418.75,4341.0,4359.25,1547676,0,0
2022-03-04,4366.5,4374.5,4281.25,4327.25,1842722,0,0
2022-03-07,4308.75,4325.25,4185.25,4198.5,1902001,0,0
2022-03-08,4186.5,4275.0,4138.75,4168.75,2333021,0,0
2022-03-09,4153.0,4298.25,4152.0,4275.25,1659520,0,0
2022-03-10,4279.0,4282.25,4207.0,4257.25,1745090,0,0
2022-03-11,4258.5,4335.5,4198.0,4201.5,1645055,0,0
2022-03-14,4216.0,4254.5,4160.75,4172.0,1438651,0,0
2022-03-15,4180.25,4271.5,4138.0,4262.0,1085846,0,0
2022-03-16,4257.5,4376.0,4246.25,4358.0,722600,0,0
2022-03-17,4370.5,4415.25,4329.0,4410.25,434642,0,0
2022-03-18,4393.0,4409.35009765625,4373.75,4409.35009765625,1405299,0,0
2022-03-21,4460.0,4473.0,4415.0,4452.25,1375090,0,0
2022-03-22,4456.75,4514.75,4433.0,4505.0,1205860,0,0
2022-03-23,4504.0,4514.0,4444.75,4447.5,1336967,0,0
2022-03-24,4449.25,4517.5,4445.75,4512.5,1221569,0,0
2022-03-25,4516.25,4539.0,4493.25,4536.5,1251078,0,0
2022-03-28,4535.25,4572.25,4509.75,4568.0,1182527,0,0
2022-03-29,4570.25,4631.0,4565.25,4625.5,1353683,0,0
2022-03-30,4621.25,4627.5,4574.75,4596.0,1206203,0,0
2022-03-31,4599.0,4614.25,4526.25,4530.75,1650667,0,0
2022-04-01,4541.0,4555.5,4501.25,4539.25,1441126,0,0
2022-04-04,4538.25,4580.0,4527.75,4577.75,1025558,0,0
2022-04-05,4576.25,4588.75,4507.75,4520.25,1303877,0,0
2022-04-06,4526.25,4528.75,4444.5,4475.75,1803684,0,0
2022-04-07,4471.25,4517.25,4444.5,4496.25,1446250,0,0
2022-04-08,4494.75,4519.75,4468.75,4483.5,1358450,0,0
2022-04-11,4488.75,4491.25,4403.5,4409.0,1431371,0,0
2022-04-12,4411.0,4466.75,4375.5,4393.0,1739771,0,0
2022-04-13,4396.75,4449.5,4384.0,4442.25,1254348,0,0
2022-04-14,4438.5,4455.75,4385.0,4387.5,1396074,0,0
2022-04-18,4390.0,4406.25,4355.5,4386.75,1149765,0,0
2022-04-19,4399.0,4467.0,4371.75,4459.25,1465764,0,0
2022-04-20,4441.0,4484.25,4432.75,4455.5,1423396,0,0
2022-04-21,4468.0,4509.0,4380.0,4390.5,1704137,0,0
2022-04-22,4385.75,4393.25,4247.5,4267.25,2039961,0,0
2022-04-25,4259.0,4296.5,4195.25,4292.75,2280374,0,0
2022-04-26,4294.0,4303.5,4136.75,4170.5,2018166,0,0
2022-04-27,4149.5,4236.25,4149.0,4180.25,2035627,0,0
2022-04-28,4213.0,4303.5,4182.5,4283.5,1798644,0,0
2022-04-29,4244.0,4279.75,4118.75,4127.5,2117160,0,0
2022-05-02,4144.0,4165.75,4056.0,4151.0,2351404,0,0
2022-05-03,4145.5,4195.75,4129.0,4169.25,1678497,0,0
2022-05-04,4171.25,4303.0,4142.75,4295.25,1783477,0,0
2022-05-05,4289.75,4300.75,4099.25,4143.25,2389422,0,0
2022-05-06,4146.5,4153.25,4062.0,4119.5,2310919,0,0
2022-05-09,4087.25,4099.0,3970.0,3987.5,2139992,0,0
2022-05-10,3993.25,4065.5,3953.0,3996.75,2247750,0,0
2022-05-11,3990.5,4050.5,3923.75,3930.25,2157244,0,0
2022-05-12,3939.75,3961.75,3855.0,3927.25,2380563,0,0
2022-05-13,3916.25,4036.0,3915.5,4019.75,1859074,0,0
2022-05-16,4025.0,4043.5,3979.5,4004.75,1695198,0,0
2022-05-17,4002.0,4091.5,4000.5,4084.75,1716498,0,0
2022-05-18,4091.25,4095.0,3905.5,3922.75,2202394,0,0
2022-05-19,3916.5,3943.5,3856.0,3897.75,2317604,0,0
2022-05-20,3900.5,3949.5,3807.5,3899.5,2408399,0,0
2022-05-23,3910.5,3982.25,3906.5,3971.75,1736162,0,0
2022-05-24,3951.75,3954.5,3872.0,3940.5,2017453,0,0
2022-05-25,3950.0,3997.75,3913.5,3976.75,1744116,0,0
2022-05-26,3972.25,4073.5,3960.5,4055.75,1493132,0,0
2022-05-27,4047.5,4168.25,4041.25,4155.75,1547507,0,0
2022-05-31,4164.5,4202.25,4102.75,4131.25,2222573,0,0
2022-06-01,4138.5,4165.0,4071.5,4099.0,1912031,0,0
2022-06-02,4097.75,4179.0,4072.25,4175.25,1513748,0,0
2022-06-03,4177.75,4189.0,4096.75,4107.0,1532766,0,0
2022-06-06,4110.5,4168.25,4104.5,4120.5,1457918,0,0
2022-06-07,4122.0,4164.0,4076.0,4158.75,1677883,0,0
2022-06-08,4150.75,4160.0,4105.25,4114.0,1706628,0,0
2022-06-09,4116.0,4144.25,4014.75,4016.25,2024783,0,0
2022-06-10,4025.25,4029.5,3895.25,3899.0,2117225,0,0
2022-06-13,3870.75,3876.5,3732.5,3750.5,2155159,0,0
2022-06-14,3758.25,3805.0,3705.25,3736.75,1341257,0,0
2022-06-15,3740.0,3839.0,3720.25,3789.25,777545,0,0
2022-06-16,3794.25,3828.75,3639.0,3668.25,544027,0,0
2022-06-17,3677.5,3710.75,3663.760009765625,3663.760009765625,2207570,0,0
2022-06-20,3684.0,3725.0,3661.5,3716.0,2207570,0,0
2022-06-21,3684.0,3783.75,3661.5,3767.75,1566039,0,0
2022-06-22,3766.25,3805.5,3693.25,3762.75,1660579,0,0
2022-06-23,3761.25,3805.75,3735.0,3799.75,1607695,0,0
2022-06-24,3785.25,3919.75,3781.25,3916.25,1563128,0,0
2022-06-27,3915.0,3948.0,3892.5,3903.75,1497368,0,0
2022-06-28,3911.25,3950.0,3821.75,3825.5,1791690,0,0
2022-06-29,3828.25,3840.0,3801.25,3821.25,1717770,0,0
2022-06-30,3822.75,3825.0,3741.25,3789.5,2394361,0,0
2022-07-01,3782.0,3833.5,3744.5,3827.25,1752977,0,0
2022-07-05,3828.5,3857.75,3744.0,3834.0,2031501,0,0
2022-07-06,3838.0,3875.0,3808.75,3848.25,1684324,0,0
2022-07-07,3853.75,3914.25,3832.5,3905.0,1314443,0,0
2022-07-08,3897.0,3922.0,3868.0,3901.25,1485497,0,0
2022-07-11,3900.0,3900.75,3850.0,3856.75,1486103,0,0
2022-07-12,3862.0,3876.5,3804.75,3823.75,1640864,0,0
2022-07-13,3825.0,3873.0,3752.0,3804.5,2157968,0,0
2022-07-14,3795.75,3806.25,3723.75,3793.25,1916260,0,0
2022-07-15,3797.75,3868.25,3780.25,3865.0,1523753,0,0
2022-07-18,3878.5,3909.5,3820.25,3833.75,1439590,0,0
2022-07-19,3838.5,3948.0,3834.0,3937.5,1611604,0,0
2022-07-20,3947.0,3977.25,3922.25,3962.5,1734355,0,0
2022-07-21,3954.0,4004.75,3930.25,4001.25,1821097,0,0
2022-07-22,3988.0,4016.25,3941.5,3965.0,1736592,0,0
2022-07-25,3967.75,3988.75,3946.0,3970.0,1493471,0,0
2022-07-26,3959.0,3964.5,3913.25,3923.25,1589161,0,0
